customer_id,age,gender,item_purchased,category,purchase_amount_usd,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases
3212,59,Male,Jacket,Accessories,296,Chicago,XXL,White,Spring,1.6,Yes,Standard,No,Yes,14,Cash,Daily
3213,28,Other,Sunglasses,Electronics,275,Los Angeles,M,Red,Winter,4.2,Yes,Standard,Yes,No,13,Credit Card,Daily
3214,26,Male,Shoes,Fashion,404,Chicago,M,Green,Spring,4.8,No,Same-Day,Yes,Yes,0,Debit Card,Monthly
3215,60,Other,Jeans,Electronics,116,Houston,M,Blue,Spring,1.6,No,Express,No,Yes,17,UPI,Weekly
3216,31,Male,Shoes,Fashion,235,Seattle,M,Red,Spring,1.5,No,Same-Day,No,No,8,PayPal,Daily
3217,46,Female,Watch,Electronics,392,Los Angeles,XL,Green,Summer,3.2,No,Standard,No,Yes,0,Credit Card,Monthly
3218,52,Male,Sunglasses,Accessories,379,Chicago,XXL,Green,Winter,4.7,Yes,Standard,Yes,No,9,PayPal,Weekly
3219,34,Female,Backpack,Accessories,325,Chicago,XL,Red,Summer,4.4,Yes,Same-Day,Yes,Yes,7,Credit Card,Daily
3220,48,Other,Backpack,Fashion,15,Los Angeles,L,Green,Winter,1.7,No,Same-Day,No,No,14,PayPal,Daily
3221,35,Male,Jeans,Electronics,92,Houston,M,Yellow,Spring,1.1,No,Same-Day,Yes,No,11,Credit Card,Daily
3222,37,Male,Jacket,Electronics,112,Miami,XL,Black,Autumn,4.9,No,Standard,Yes,Yes,19,PayPal,Monthly
3223,68,Female,Watch,Fashion,438,Chicago,XL,Green,Summer,4.5,No,Standard,No,No,1,Credit Card,Daily
3224,61,Male,Jacket,Fashion,102,Phoenix,XXL,Yellow,Autumn,4.6,No,Same-Day,Yes,No,5,UPI,Weekly
3225,36,Male,Jacket,Electronics,53,Chicago,XL,Yellow,Spring,4.1,No,Standard,Yes,Yes,12,Debit Card,Monthly
3226,44,Other,Backpack,Electronics,203,Phoenix,XL,Blue,Spring,4.7,No,Standard,Yes,Yes,19,Credit Card,Monthly
3227,60,Male,Jacket,Accessories,367,Houston,S,Black,Autumn,1.5,No,Standard,No,No,3,Debit Card,Monthly
3228,49,Male,T-Shirt,Electronics,54,Seattle,XL,Black,Spring,1.3,No,Same-Day,Yes,Yes,13,UPI,Daily
3229,21,Male,Sunglasses,Fashion,146,Los Angeles,S,Blue,Autumn,4.9,Yes,Same-Day,No,Yes,8,Debit Card,Daily
3230,40,Male,Sunglasses,Accessories,54,Houston,XXL,White,Autumn,2.4,Yes,Same-Day,Yes,Yes,9,UPI,Daily
3231,46,Other,Jacket,Accessories,151,Houston,L,Red,Summer,4.9,No,Express,Yes,Yes,11,UPI,Daily
3232,54,Female,Jacket,Footwear,225,Los Angeles,S,Black,Spring,1.8,No,Express,No,Yes,7,UPI,Monthly
3233,48,Other,Shoes,Fashion,180,Houston,S,Green,Winter,3.0,Yes,Standard,No,Yes,12,Cash,Daily
3234,35,Other,Watch,Fashion,286,Miami,L,White,Spring,3.7,Yes,Same-Day,Yes,No,5,Debit Card,Daily
3235,61,Female,Sunglasses,Fashion,287,Chicago,L,Black,Spring,3.9,Yes,Express,No,No,4,Cash,Daily
3236,44,Female,Jeans,Fashion,23,New York,XL,Black,Winter,1.6,Yes,Standard,Yes,No,5,Credit Card,Daily
3237,52,Male,T-Shirt,Electronics,234,New York,XL,Red,Summer,1.6,Yes,Same-Day,No,Yes,4,UPI,Weekly
3238,20,Female,Jeans,Footwear,13,Houston,S,Red,Summer,3.5,Yes,Same-Day,No,No,17,Debit Card,Monthly
3239,66,Female,Backpack,Accessories,215,Chicago,S,Green,Summer,2.3,Yes,Same-Day,Yes,No,17,PayPal,Daily
3240,62,Male,Jacket,Fashion,223,Los Angeles,L,Yellow,Winter,1.6,Yes,Standard,Yes,Yes,6,Debit Card,Daily
3241,51,Female,Backpack,Accessories,297,Seattle,XL,Blue,Autumn,3.4,No,Same-Day,No,No,17,PayPal,Daily
3242,28,Female,Jeans,Accessories,24,Houston,L,Yellow,Summer,2.2,Yes,Standard,No,No,19,UPI,Monthly
3243,67,Other,Jacket,Footwear,398,Los Angeles,XL,Yellow,Winter,1.3,No,Express,No,Yes,5,UPI,Monthly
3244,32,Male,Jacket,Fashion,190,Houston,XL,White,Autumn,4.8,No,Same-Day,Yes,Yes,6,UPI,Daily
3245,44,Male,Shoes,Electronics,236,Miami,S,Green,Spring,4.2,Yes,Express,No,No,6,Cash,Weekly
3246,25,Other,Sunglasses,Accessories,329,Chicago,XL,Black,Summer,4.6,No,Standard,No,Yes,7,Debit Card,Monthly
3247,45,Female,Shoes,Fashion,466,Phoenix,XXL,Green,Autumn,2.9,Yes,Same-Day,No,Yes,0,UPI,Monthly
3248,30,Female,Watch,Electronics,419,Houston,M,Green,Summer,2.6,No,Standard,Yes,Yes,18,Debit Card,Daily
3249,66,Female,Shoes,Footwear,279,Miami,M,Blue,Summer,2.5,Yes,Standard,Yes,Yes,7,Credit Card,Monthly
3250,34,Female,Jeans,Electronics,455,Miami,M,Yellow,Spring,4.4,Yes,Same-Day,Yes,Yes,8,UPI,Weekly
3251,60,Male,Jacket,Fashion,392,Phoenix,XXL,Red,Autumn,2.7,No,Standard,No,Yes,0,Credit Card,Weekly
3252,43,Male,Backpack,Electronics,96,Chicago,L,Green,Summer,4.7,Yes,Express,No,Yes,10,Credit Card,Daily
3253,23,Male,Watch,Fashion,390,Chicago,XXL,Red,Winter,4.7,Yes,Standard,Yes,Yes,15,PayPal,Monthly
3254,30,Male,Watch,Footwear,403,Houston,L,White,Summer,1.2,No,Standard,No,Yes,13,UPI,Daily
3255,58,Other,Watch,Accessories,173,Los Angeles,XXL,Red,Summer,4.0,Yes,Standard,Yes,Yes,0,UPI,Monthly
3256,41,Male,Sunglasses,Accessories,87,Chicago,XXL,Red,Summer,2.9,Yes,Standard,Yes,No,9,Debit Card,Weekly
3257,39,Other,Jacket,Accessories,434,Chicago,XL,Red,Autumn,5.0,Yes,Standard,No,No,2,PayPal,Monthly
3258,34,Other,Jacket,Footwear,142,Phoenix,XL,Green,Autumn,3.2,No,Same-Day,No,No,14,Debit Card,Daily
3259,48,Female,Watch,Accessories,418,Seattle,S,Blue,Spring,2.7,No,Standard,Yes,No,12,Credit Card,Monthly
3260,35,Other,Watch,Fashion,412,New York,M,Blue,Spring,4.9,Yes,Same-Day,No,Yes,7,PayPal,Weekly
3261,34,Male,Jeans,Fashion,119,Miami,XL,Green,Summer,4.4,Yes,Standard,No,No,10,Debit Card,Weekly
3262,65,Other,Jeans,Electronics,157,Los Angeles,M,Black,Autumn,1.4,Yes,Same-Day,Yes,No,3,UPI,Weekly
3263,40,Male,T-Shirt,Footwear,123,Houston,XXL,Yellow,Winter,2.5,Yes,Express,No,Yes,17,Credit Card,Monthly
3264,54,Male,Backpack,Footwear,404,Miami,XL,Green,Spring,2.2,Yes,Same-Day,Yes,No,19,PayPal,Daily
3265,29,Male,Shoes,Fashion,149,Phoenix,XXL,Yellow,Spring,4.5,Yes,Standard,No,No,4,Debit Card,Daily
3266,21,Male,Backpack,Footwear,256,Seattle,M,Black,Spring,4.7,No,Standard,Yes,Yes,4,PayPal,Daily
3267,42,Other,Jacket,Fashion,487,Miami,L,Blue,Winter,2.8,Yes,Standard,No,Yes,17,Debit Card,Monthly
3268,17,Male,Watch,Electronics,254,Houston,L,White,Autumn,4.5,No,Express,Yes,Yes,13,PayPal,Daily
3269,66,Male,Backpack,Electronics,485,Chicago,XXL,Black,Summer,2.3,No,Standard,Yes,No,6,PayPal,Monthly
3270,38,Female,Backpack,Electronics,332,Chicago,L,Red,Spring,1.5,No,Express,Yes,No,3,UPI,Daily
3271,69,Other,Jacket,Fashion,107,Chicago,M,Black,Winter,4.4,Yes,Same-Day,No,No,8,Debit Card,Monthly
3272,68,Male,Sunglasses,Footwear,29,Miami,XL,Blue,Spring,1.0,Yes,Standard,No,No,12,PayPal,Weekly
3273,57,Female,Jacket,Footwear,450,New York,S,Yellow,Winter,4.1,No,Same-Day,No,No,13,Debit Card,Daily
3274,59,Male,Jeans,Electronics,414,New York,M,Blue,Winter,2.2,No,Same-Day,Yes,No,11,Credit Card,Weekly
3275,52,Male,T-Shirt,Accessories,213,Chicago,L,Black,Winter,3.9,Yes,Express,Yes,No,14,UPI,Weekly
3276,41,Female,Watch,Footwear,120,Los Angeles,S,Black,Summer,3.7,Yes,Express,Yes,Yes,4,Credit Card,Daily
3277,44,Female,Jeans,Footwear,88,Phoenix,XXL,Blue,Autumn,4.6,No,Same-Day,Yes,Yes,12,UPI,Monthly
3278,65,Female,Watch,Footwear,31,Miami,XL,Black,Summer,1.4,Yes,Standard,No,No,18,Credit Card,Weekly
3279,57,Male,Jeans,Electronics,498,New York,M,Green,Winter,3.4,Yes,Express,Yes,Yes,5,PayPal,Daily
3280,68,Female,T-Shirt,Electronics,404,Seattle,L,Red,Autumn,4.1,No,Standard,Yes,No,5,Debit Card,Daily
3281,26,Female,Shoes,Electronics,411,Phoenix,XL,Black,Autumn,2.8,Yes,Standard,Yes,Yes,1,Debit Card,Monthly
3282,25,Other,Jeans,Fashion,349,New York,XXL,Red,Spring,4.6,Yes,Express,Yes,Yes,8,Cash,Monthly
3283,60,Other,Jeans,Accessories,309,Los Angeles,L,Red,Winter,1.1,Yes,Express,Yes,No,16,Debit Card,Daily
3284,60,Male,Watch,Fashion,322,Houston,S,Yellow,Summer,4.2,No,Standard,No,No,14,UPI,Monthly
3285,27,Other,Watch,Footwear,417,Chicago,XXL,White,Winter,2.9,No,Express,No,No,4,Cash,Monthly
3286,48,Other,Watch,Footwear,208,Seattle,S,Black,Summer,4.1,Yes,Same-Day,Yes,Yes,19,PayPal,Weekly
3287,65,Female,Jeans,Fashion,123,New York,L,Yellow,Spring,4.5,No,Express,No,Yes,0,Cash,Weekly
3288,32,Male,Shoes,Accessories,151,Phoenix,L,Blue,Winter,2.4,Yes,Standard,Yes,Yes,16,Debit Card,Monthly
3289,24,Female,Jeans,Electronics,460,Seattle,XL,Red,Winter,1.5,Yes,Express,Yes,Yes,5,Debit Card,Monthly
3290,41,Male,Watch,Accessories,148,Houston,XL,White,Summer,2.6,No,Express,No,Yes,4,UPI,Weekly
3291,19,Female,Jacket,Accessories,162,Houston,M,Black,Autumn,4.3,No,Express,Yes,Yes,16,UPI,Weekly
3292,51,Female,Shoes,Electronics,66,Seattle,M,Blue,Autumn,2.7,Yes,Standard,Yes,No,14,Debit Card,Daily
3293,29,Male,T-Shirt,Electronics,126,Houston,S,Green,Autumn,1.1,No,Standard,No,No,5,Debit Card,Weekly
3294,26,Other,T-Shirt,Footwear,455,New York,M,White,Summer,1.4,Yes,Standard,Yes,No,0,Debit Card,Monthly
3295,29,Other,T-Shirt,Accessories,104,Seattle,XL,Blue,Winter,2.0,Yes,Standard,No,Yes,16,Debit Card,Monthly
3296,23,Male,Sunglasses,Fashion,188,Los Angeles,XXL,Black,Winter,1.4,Yes,Express,Yes,Yes,4,Credit Card,Weekly
3297,56,Female,T-Shirt,Electronics,18,Phoenix,L,White,Summer,2.3,Yes,Standard,Yes,Yes,19,Credit Card,Monthly
3298,66,Male,Jacket,Electronics,56,Seattle,M,White,Summer,1.5,No,Same-Day,Yes,No,3,Debit Card,Monthly
3299,69,Female,Jeans,Electronics,420,Seattle,XL,Black,Winter,4.9,No,Same-Day,Yes,Yes,9,Credit Card,Daily
3300,17,Other,T-Shirt,Accessories,28,Los Angeles,XXL,Blue,Winter,1.7,No,Standard,No,No,3,Debit Card,Daily
3301,38,Other,Watch,Footwear,484,Seattle,XL,Black,Winter,1.9,Yes,Same-Day,Yes,No,6,Cash,Weekly
3302,66,Male,Sunglasses,Accessories,396,Chicago,XL,Black,Spring,3.8,Yes,Same-Day,No,Yes,14,Debit Card,Daily
3303,67,Male,Backpack,Accessories,386,Los Angeles,S,Black,Autumn,2.4,No,Express,Yes,No,18,Credit Card,Monthly
3304,39,Male,Watch,Footwear,171,Chicago,XXL,Red,Winter,2.6,Yes,Express,Yes,No,2,Debit Card,Daily
3305,29,Female,T-Shirt,Fashion,476,Seattle,XL,Black,Summer,2.8,No,Same-Day,No,No,3,Credit Card,Monthly
3306,42,Other,T-Shirt,Footwear,20,Chicago,L,Blue,Winter,3.3,Yes,Express,No,No,0,Cash,Weekly
3307,24,Female,Sunglasses,Electronics,42,Houston,M,Green,Autumn,2.5,No,Standard,No,No,2,UPI,Daily
3308,56,Male,Sunglasses,Fashion,447,New York,S,Blue,Autumn,2.9,No,Same-Day,No,No,5,Cash,Weekly
3309,35,Female,Jeans,Fashion,72,Seattle,M,Red,Summer,1.2,Yes,Standard,Yes,Yes,16,UPI,Weekly
3310,40,Other,Watch,Footwear,36,Seattle,XL,Blue,Summer,1.7,No,Standard,Yes,No,12,PayPal,Monthly
3311,68,Female,T-Shirt,Fashion,411,Phoenix,M,Green,Winter,1.1,No,Standard,No,Yes,18,PayPal,Weekly
3312,68,Female,Sunglasses,Electronics,176,Los Angeles,XL,Yellow,Spring,4.0,No,Same-Day,Yes,No,2,PayPal,Daily
3313,54,Other,Sunglasses,Electronics,229,Phoenix,S,White,Winter,4.1,Yes,Express,No,No,18,Cash,Daily
3314,56,Other,Jeans,Fashion,42,Miami,XL,White,Autumn,1.5,Yes,Express,No,Yes,16,UPI,Daily
3315,17,Other,T-Shirt,Electronics,466,Houston,XL,Red,Summer,2.4,Yes,Same-Day,Yes,No,15,UPI,Weekly
3316,24,Male,Backpack,Electronics,55,Los Angeles,L,Red,Autumn,3.0,No,Standard,No,No,11,Debit Card,Monthly
3317,22,Female,T-Shirt,Electronics,73,Seattle,S,Green,Winter,1.3,No,Same-Day,Yes,Yes,7,PayPal,Weekly
3318,64,Female,Shoes,Electronics,160,Miami,XXL,Yellow,Autumn,1.4,No,Express,Yes,Yes,4,Debit Card,Daily
3319,33,Male,Jacket,Electronics,316,Chicago,XXL,Green,Autumn,3.1,Yes,Same-Day,Yes,Yes,7,Credit Card,Monthly
3320,49,Male,Sunglasses,Fashion,220,Houston,L,Blue,Autumn,3.1,No,Standard,No,Yes,8,Credit Card,Weekly
3321,50,Male,T-Shirt,Accessories,382,Los Angeles,XL,Blue,Winter,4.1,No,Same-Day,No,Yes,16,Credit Card,Weekly
3322,68,Other,T-Shirt,Fashion,416,Phoenix,M,Red,Autumn,4.2,No,Express,Yes,No,9,Debit Card,Monthly
3323,20,Other,Watch,Accessories,470,New York,L,Blue,Winter,3.9,No,Express,No,Yes,8,Credit Card,Monthly
3324,64,Female,Watch,Fashion,205,Los Angeles,XL,White,Winter,1.4,Yes,Express,Yes,Yes,14,Debit Card,Daily
3325,50,Male,Watch,Fashion,292,Los Angeles,S,Black,Spring,3.2,No,Standard,Yes,No,6,Credit Card,Weekly
3326,26,Male,Shoes,Accessories,297,Seattle,M,Blue,Winter,2.1,Yes,Same-Day,No,Yes,9,Cash,Daily
3327,49,Male,Jeans,Electronics,404,Miami,XXL,Blue,Summer,3.8,Yes,Same-Day,No,No,12,Debit Card,Weekly
3328,37,Male,T-Shirt,Fashion,423,Phoenix,M,Black,Summer,2.5,Yes,Standard,No,Yes,9,UPI,Weekly
3329,18,Female,Sunglasses,Footwear,127,Chicago,L,Green,Summer,3.4,Yes,Express,Yes,Yes,0,Credit Card,Daily
3330,31,Other,T-Shirt,Accessories,462,Chicago,XL,Yellow,Winter,1.0,Yes,Standard,No,No,6,Credit Card,Daily
3331,26,Female,Sunglasses,Fashion,399,Phoenix,XXL,Red,Summer,3.7,No,Standard,No,Yes,13,PayPal,Daily
3332,36,Female,Backpack,Fashion,446,Houston,XXL,Red,Spring,4.4,No,Same-Day,Yes,Yes,6,UPI,Daily
3333,54,Female,Watch,Accessories,383,Phoenix,XL,Yellow,Summer,4.3,No,Same-Day,No,Yes,10,Credit Card,Daily
3334,32,Male,Jeans,Electronics,185,Miami,S,Red,Winter,3.0,Yes,Same-Day,No,No,10,Credit Card,Daily
3335,25,Female,Jeans,Footwear,462,Los Angeles,L,Yellow,Winter,3.0,No,Same-Day,Yes,No,3,Credit Card,Daily
3336,64,Other,Sunglasses,Accessories,35,Chicago,XL,Red,Summer,2.2,No,Express,Yes,Yes,1,Cash,Weekly
3337,17,Other,Sunglasses,Footwear,296,Houston,L,Black,Spring,2.5,No,Standard,No,Yes,8,Cash,Daily
3338,47,Female,Jeans,Electronics,14,Miami,L,Yellow,Spring,3.1,Yes,Same-Day,No,Yes,17,Cash,Daily
3339,47,Female,Shoes,Fashion,423,Chicago,M,Black,Winter,3.5,Yes,Same-Day,Yes,No,9,Credit Card,Weekly
3340,25,Male,Watch,Footwear,415,Los Angeles,XXL,White,Summer,4.4,No,Standard,No,No,18,Debit Card,Weekly
3341,56,Female,Watch,Accessories,180,New York,M,Black,Winter,2.5,No,Standard,No,No,5,PayPal,Daily
3342,48,Female,Sunglasses,Electronics,54,Seattle,L,White,Summer,4.6,Yes,Same-Day,No,Yes,5,Debit Card,Weekly
3343,50,Other,Sunglasses,Electronics,383,Phoenix,M,White,Summer,4.7,Yes,Standard,No,No,0,UPI,Weekly
3344,41,Other,Jacket,Footwear,421,Houston,XXL,Black,Summer,3.1,No,Express,No,No,7,UPI,Weekly
3345,65,Female,Shoes,Electronics,311,Los Angeles,S,Blue,Summer,1.3,Yes,Standard,Yes,Yes,7,Debit Card,Daily
3346,20,Male,T-Shirt,Electronics,322,Houston,S,White,Winter,3.3,Yes,Express,No,Yes,15,PayPal,Weekly
3347,45,Female,Jacket,Accessories,287,New York,S,Yellow,Autumn,3.8,No,Express,Yes,Yes,16,Cash,Weekly
3348,65,Female,Sunglasses,Electronics,469,New York,L,White,Spring,2.2,No,Same-Day,Yes,No,12,Credit Card,Weekly
3349,67,Female,Jeans,Electronics,451,Seattle,M,Blue,Winter,4.7,No,Same-Day,Yes,No,18,Credit Card,Daily
3350,23,Female,Jeans,Fashion,480,Chicago,XL,Black,Spring,2.5,Yes,Standard,Yes,Yes,7,PayPal,Weekly
3351,18,Other,Jeans,Electronics,333,Chicago,XL,Red,Spring,1.3,Yes,Standard,No,Yes,14,Credit Card,Weekly
3352,58,Female,Watch,Electronics,98,New York,M,White,Autumn,2.2,No,Express,Yes,No,2,Credit Card,Daily
3353,23,Other,Shoes,Footwear,235,Seattle,S,Green,Spring,1.8,Yes,Standard,Yes,Yes,18,Debit Card,Monthly
3354,33,Male,Jeans,Footwear,444,Houston,M,Red,Autumn,3.7,Yes,Express,No,Yes,16,Debit Card,Monthly
3355,49,Female,T-Shirt,Fashion,246,Los Angeles,S,Blue,Summer,3.3,Yes,Same-Day,No,No,17,PayPal,Monthly
3356,32,Female,Jacket,Footwear,203,Chicago,XXL,Green,Winter,3.7,Yes,Standard,No,Yes,16,PayPal,Monthly
3357,28,Female,Jacket,Fashion,64,Houston,L,Blue,Autumn,1.2,Yes,Express,No,Yes,1,Debit Card,Daily
3358,63,Female,Sunglasses,Accessories,318,Seattle,XL,Blue,Winter,2.0,No,Same-Day,Yes,Yes,14,Cash,Weekly
3359,20,Female,Jeans,Fashion,230,Los Angeles,L,Yellow,Summer,3.4,Yes,Standard,Yes,No,3,PayPal,Daily
3360,41,Male,Jacket,Footwear,131,Seattle,XL,Yellow,Autumn,2.5,No,Express,No,No,7,Cash,Weekly
3361,26,Other,Jacket,Accessories,58,Miami,L,Yellow,Autumn,4.4,No,Express,No,No,0,Debit Card,Daily
3362,61,Male,Jeans,Footwear,139,New York,XL,Green,Summer,1.6,Yes,Same-Day,No,No,13,UPI,Daily
3363,48,Female,Watch,Fashion,339,Miami,XXL,White,Autumn,4.9,Yes,Same-Day,Yes,No,18,Cash,Monthly
3364,53,Male,T-Shirt,Fashion,180,Chicago,M,Green,Autumn,4.8,Yes,Same-Day,No,No,18,UPI,Daily
3365,56,Female,Sunglasses,Electronics,28,Los Angeles,M,Red,Winter,3.8,Yes,Express,No,No,4,Debit Card,Weekly
3366,49,Female,Sunglasses,Electronics,63,Los Angeles,XL,Black,Summer,1.8,Yes,Same-Day,No,No,6,Cash,Monthly
3367,62,Female,Backpack,Electronics,495,Phoenix,M,Green,Summer,2.2,Yes,Same-Day,Yes,Yes,3,Debit Card,Monthly
3368,60,Other,Watch,Accessories,289,Phoenix,XL,Red,Summer,3.1,No,Express,No,Yes,16,Credit Card,Daily
3369,27,Other,T-Shirt,Accessories,173,Seattle,L,Green,Spring,1.8,No,Express,Yes,No,6,PayPal,Daily
3370,51,Other,T-Shirt,Accessories,47,Chicago,S,Blue,Winter,3.5,No,Standard,No,Yes,6,Cash,Weekly
3371,42,Other,Shoes,Footwear,458,Phoenix,S,Yellow,Summer,4.6,No,Same-Day,Yes,No,1,Debit Card,Daily
3372,32,Male,Shoes,Fashion,18,Houston,S,White,Autumn,3.1,Yes,Express,Yes,Yes,19,Cash,Weekly
3373,31,Male,Watch,Footwear,406,Houston,M,Black,Summer,4.2,No,Same-Day,Yes,Yes,13,Cash,Weekly
3374,58,Male,Jacket,Footwear,415,New York,L,Green,Winter,2.3,No,Same-Day,No,No,19,PayPal,Daily
3375,67,Male,Sunglasses,Footwear,114,Houston,XL,White,Spring,3.5,No,Standard,Yes,No,10,PayPal,Monthly
3376,32,Male,Backpack,Footwear,408,Miami,M,White,Autumn,2.5,Yes,Standard,No,No,19,Credit Card,Weekly
3377,50,Male,Jeans,Accessories,109,New York,M,Blue,Summer,2.2,Yes,Standard,Yes,No,2,UPI,Weekly
3378,42,Other,Jeans,Electronics,127,Miami,M,Green,Winter,4.6,Yes,Same-Day,No,Yes,4,Debit Card,Monthly
3379,56,Other,Backpack,Accessories,276,Miami,S,Red,Autumn,2.4,Yes,Express,No,No,10,Debit Card,Weekly
3380,68,Other,Backpack,Fashion,126,Seattle,S,Yellow,Winter,4.7,Yes,Standard,No,No,13,Cash,Daily
3381,27,Other,Jeans,Fashion,480,Phoenix,M,Black,Summer,1.6,Yes,Standard,No,Yes,16,Credit Card,Daily
3382,35,Female,Jeans,Fashion,239,Houston,M,Yellow,Winter,2.6,Yes,Express,Yes,Yes,16,PayPal,Monthly
3383,45,Male,Jeans,Footwear,236,Houston,XL,Blue,Summer,1.4,Yes,Standard,Yes,Yes,1,PayPal,Weekly
3384,58,Male,Backpack,Footwear,352,Chicago,S,Green,Winter,3.4,Yes,Same-Day,No,Yes,10,Cash,Weekly
3385,49,Other,Jacket,Electronics,36,Houston,S,Yellow,Winter,4.4,No,Standard,No,Yes,0,PayPal,Weekly
3386,52,Male,Backpack,Fashion,494,Houston,M,Yellow,Summer,1.7,Yes,Standard,No,No,9,Debit Card,Weekly
3387,42,Female,Shoes,Footwear,154,Chicago,M,Black,Spring,4.7,Yes,Standard,No,Yes,10,Credit Card,Daily
3388,61,Female,Jeans,Electronics,356,Miami,M,White,Spring,1.7,Yes,Standard,No,Yes,4,Debit Card,Weekly
3389,47,Female,Jeans,Accessories,215,Miami,M,White,Spring,3.5,Yes,Same-Day,No,Yes,1,Cash,Monthly
3390,69,Female,Backpack,Footwear,350,Houston,S,Red,Autumn,2.2,No,Express,Yes,No,6,PayPal,Daily
3391,68,Other,Backpack,Footwear,358,New York,L,Blue,Winter,2.2,No,Same-Day,Yes,Yes,16,PayPal,Weekly
3392,47,Other,Shoes,Electronics,38,Chicago,L,Yellow,Summer,3.2,Yes,Express,No,No,9,Cash,Monthly
3393,33,Other,Jacket,Electronics,394,Phoenix,XXL,Blue,Spring,5.0,Yes,Same-Day,Yes,Yes,0,UPI,Daily
3394,19,Male,Shoes,Accessories,241,New York,XXL,Yellow,Spring,4.2,No,Standard,Yes,No,10,Debit Card,Monthly
3395,31,Other,Jeans,Footwear,352,Miami,M,Yellow,Autumn,4.3,No,Express,Yes,No,2,Debit Card,Monthly
3396,60,Female,Jeans,Electronics,379,Houston,L,Green,Winter,2.0,Yes,Standard,Yes,Yes,15,Debit Card,Weekly
3397,61,Male,Jacket,Footwear,190,Seattle,L,Yellow,Spring,4.1,No,Standard,No,No,5,Debit Card,Weekly
3398,40,Male,T-Shirt,Footwear,83,Phoenix,M,Yellow,Winter,1.5,Yes,Express,Yes,Yes,2,Cash,Weekly
3399,25,Other,T-Shirt,Electronics,357,Phoenix,XXL,Yellow,Spring,3.2,No,Express,No,No,4,Debit Card,Daily
3400,23,Other,Jacket,Electronics,135,Houston,M,Black,Autumn,1.7,Yes,Express,Yes,No,17,Cash,Weekly
3401,18,Other,T-Shirt,Electronics,378,Seattle,L,Black,Winter,3.4,Yes,Same-Day,No,Yes,13,UPI,Monthly
3402,68,Other,Jeans,Fashion,122,Los Angeles,M,Blue,Spring,1.7,No,Express,Yes,No,4,Debit Card,Weekly
3403,22,Other,Sunglasses,Electronics,15,Phoenix,S,Black,Winter,2.2,Yes,Same-Day,No,No,14,Debit Card,Daily
3404,32,Other,Sunglasses,Accessories,352,Seattle,M,Black,Autumn,3.7,Yes,Express,No,Yes,16,Cash,Weekly
3405,31,Male,Watch,Electronics,266,Houston,M,Green,Summer,2.2,Yes,Express,Yes,Yes,10,Debit Card,Weekly
3406,30,Male,Backpack,Footwear,340,New York,XL,Yellow,Summer,1.4,Yes,Same-Day,No,No,13,PayPal,Daily
3407,29,Female,Jacket,Fashion,318,Los Angeles,S,Blue,Spring,2.7,No,Express,No,No,16,Cash,Weekly
3408,33,Female,Backpack,Accessories,143,Miami,S,Red,Spring,2.6,No,Standard,Yes,No,14,PayPal,Daily
3409,44,Male,Jeans,Footwear,473,Seattle,M,Green,Autumn,4.7,No,Standard,Yes,No,2,Credit Card,Weekly
3410,20,Other,Shoes,Footwear,407,Chicago,XL,Green,Summer,3.5,Yes,Standard,Yes,No,0,UPI,Monthly
3411,39,Male,Jeans,Electronics,341,Los Angeles,XL,Red,Autumn,1.2,Yes,Standard,No,No,6,PayPal,Monthly
3412,24,Other,Backpack,Electronics,58,Chicago,L,Green,Summer,2.2,Yes,Same-Day,No,Yes,18,Debit Card,Daily
3413,19,Female,Backpack,Electronics,80,New York,L,Red,Autumn,1.6,Yes,Same-Day,No,No,15,Debit Card,Monthly
3414,41,Female,Shoes,Electronics,20,Chicago,XXL,Green,Spring,2.5,Yes,Same-Day,Yes,No,1,Cash,Monthly
3415,16,Other,Backpack,Electronics,69,Miami,M,Green,Spring,2.3,No,Standard,No,No,3,Cash,Weekly
3416,48,Other,Jacket,Footwear,300,Los Angeles,S,Green,Spring,4.6,No,Express,Yes,No,3,PayPal,Daily
3417,63,Other,T-Shirt,Footwear,475,Chicago,XL,Black,Winter,2.4,No,Standard,Yes,Yes,16,Credit Card,Daily
3418,28,Male,Jeans,Electronics,26,Chicago,XXL,Red,Summer,4.3,No,Same-Day,No,Yes,6,PayPal,Daily
3419,29,Other,Sunglasses,Electronics,211,Chicago,L,Green,Winter,3.1,No,Express,No,No,7,Debit Card,Weekly
3420,56,Female,Jacket,Footwear,90,Houston,XXL,Blue,Winter,2.0,Yes,Same-Day,No,No,14,Credit Card,Monthly
3421,44,Female,Watch,Accessories,482,Chicago,XL,Green,Winter,4.9,Yes,Same-Day,Yes,No,19,Debit Card,Monthly
3422,66,Other,T-Shirt,Footwear,167,Seattle,XXL,Red,Winter,2.0,Yes,Same-Day,Yes,Yes,9,Debit Card,Weekly
3423,16,Other,Watch,Accessories,53,Los Angeles,XL,White,Summer,1.4,Yes,Express,No,Yes,18,UPI,Weekly
3424,63,Other,Jeans,Fashion,425,Chicago,S,Red,Summer,3.5,Yes,Standard,No,No,2,PayPal,Daily
3425,47,Male,Jeans,Accessories,88,Phoenix,S,Blue,Winter,2.0,Yes,Same-Day,No,Yes,0,Debit Card,Monthly
3426,61,Other,Shoes,Accessories,311,Houston,XL,White,Summer,1.7,Yes,Same-Day,Yes,No,17,UPI,Daily
